participant_id,event,time,condition,title,artist,trial,session,music_evoked_affect,mem_positive,mem_vivid,spont_memory,mem_coincidence,artist_exposure_rating,familiarity,childhood_exposure,adolescence_exposure,young_adult_exposure,adult_present_exposure,clip_liking,uri
5,A time cooking in your 20's,adult,F,You're so Vain,Carly Simon,2,1,4,5,5,y,1,5,5,1,1,3,1,2,spotify:track:2DnJjbjNTV9Nd5NOa1KGba
5,Proposing to/being proposed to by your partner,adult,F,The First Time Ever I Saw Your Face,Roberta Flack,3,1,6,7,7,y,2,5,5,1,1,3,2,5,spotify:track:0SxFyA4FqmEQqZVuAlg8lf
5,Your wedding,adult,F,My Love,Paul McCartney,4,1,4,6,7,n,NA,5,5,3,3,1,1,3,spotify:track:6q9JjGg7puap2DyEqfP31k
5,A moment with your best friend in your 20's,adult,F,Just My Imagination (Running Away With Me),The Temptations,5,1,7,0,0,0,NA,5,5,3,2,1,1,5,spotify:track:39Bd345OWEhRNyfayhp9gv
5,Taking your elementary school class picture,child,F,Charlie Brown,The Coasters,6,1,7,3,7,y,3,5,5,5,3,1,2,5,spotify:track:6Q0aBakbTsjQO6iGdxmXlx
5,An activity you did in elementary school,child,F,Cathy's Clown,The Everly Brothers,7,1,3,7,7,y,3,5,5,4,2,1,1,5,spotify:track:1MA9StLzlFftLbuqOmoWij
5,Your elementary school graduation,child,F,Don't Be Cruel,Elvis Presley,8,1,5,6,6,y,1,5,5,4,3,1,2,5,spotify:track:4zzXm1QJQXWLyUfFhWZBRg
5,A time when you played make-believe,child,F,Lonely Boy,Paul Anka,9,1,4,5,7,n,NA,5,5,4,2,1,1,5,spotify:track:4kh2S9hRpPvoF9JkwZcYGN
5,A trip to the zoo as a child,child,F,All I Have To Do Is Dream,The Everly Brothers,10,1,7,2,2,y,1,5,5,4,2,1,1,5,spotify:track:1Yk3ReBzEg0BVpBQiUCuag
5,Going to prom or homecoming dance,adol,F,"Help Me, Rhonda (Mono)",The Beach Boys,11,1,5,3,6,y,1,5,5,3,4,1,2,5,spotify:track:4uZIiPaccjwx9pL5ZX6Py8
5,A performance of a junior/high school play,adol,F,Hey Jude - Remastered 2009,The Beatles,12,1,3,5,7,y,1,5,5,3,2,1,1,3,spotify:track:3m7V717IKZqZLW5qUIOxdD
5,A time when you drank with friends in junior/high school,adol,F,Respect,Aretha Franklin,13,1,7,1,7,y,1,5,5,1,4,3,3,5,spotify:track:7s25THrKz86DM225dOYwnr
5,A time working on a junior/ high school art or science project,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,14,1,7,1,2,y,1,5,5,4,3,1,2,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
5,A time breaking the rules of your parents as a teen,adol,F,You Can't Hurry Love,The Supremes,15,1,7,6,7,y,1,5,5,3,2,1,1,5,spotify:track:7bDxiHrazDoD3sOt9JjSDD
5,A sporting event or concert in your 20's,adult,U,Take Me Home,Jose James,1,2,4,7,5,n,NA,NA,1,1,1,1,1,1,NA
5,A memorable date in your 20's,adult,U,Said She Would,Eli Paperboy Reed,2,2,4,6,5,n,NA,NA,1,1,1,1,1,3,NA
5,Moving into your first home after your parents house or dorm,adult,U,Tryin',Eli Paperboy Reed,3,2,4,6,5,n,NA,NA,1,1,1,1,1,2,NA
5,Your first formal job interview,adult,U,Highway Song,Patty Griffin,4,2,4,4,5,n,NA,NA,1,1,1,1,1,2,NA
5,A wedding you attended in your 20's,adult,U,"On My Mind, In My Heart",Jesse Dee,5,2,4,2,2,n,NA,NA,1,1,1,1,1,1,NA
5,Your first religious ceremony,child,U,Speak To Me,The Relatives,6,2,1,1,3,y,1,NA,1,1,1,1,1,3,NA
5,Getting your first childhood pet,child,U,My Best Year,The Solids,7,2,3,1,2,n,NA,NA,1,1,1,1,1,2,NA
5,A time playing a game with a sibling in childhood,child,U,All About You,Kat Wright,8,2,4,5,2,n,NA,NA,1,1,1,1,1,2,NA
5,A moment when a parent read to you in childhood,child,U,Blackeyedsusan,Jose James,9,2,4,1,1,n,NA,NA,1,1,1,1,1,1,NA
5,A time with a babysitter you had during childhood,child,U,Long Time Gone,David Quinn,10,2,4,1,2,n,NA,NA,1,1,1,1,1,4,NA
5,A moment you acted on a first crush as a teen,adol,U,Packin' Up,Darondo,11,2,6,2,2,n,NA,NA,1,1,1,1,1,2,NA
5,A performance with junior/high school band or choir,adol,U,Ghosts in the Walls,Tommy Allen,12,2,4,7,7,n,NA,NA,1,1,1,1,1,1,NA
5,A time giving a presentation in junior/high school,adol,U,Hold You Back,JC Brooks & The Uptown Sound,13,2,5,6,2,n,NA,NA,1,1,1,1,1,2,NA
5,A time trying cigarettes or drugs in high school,adol,U,Be Thou By My Side,Holy Hive,14,2,6,4,2,n,NA,NA,1,1,1,1,1,4,NA
5,The day when you moved houses during junior/high school,adol,U,Summer Breeze,The Sha La Das,15,2,4,1,5,n,NA,NA,1,1,1,1,1,2,NA
5,A big accomplishment at work in your 20's,adult,C,6,no music,1,3,3,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A time picking up a new hobby in your 20's,adult,C,8,no music,2,3,3,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A career advancement or promotion in your 20's,adult,C,10,no music,3,3,2,2,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,A work-related trip in your 20's,adult,C,2,no music,4,3,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,First time voting,adult,C,9,no music,5,3,5,2,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A time when you watched a movie/tv show with family as a child,child,C,11,no music,6,3,4,1,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,Losing a tooth/a visit from the tooth fairy,child,C,12,no music,7,3,6,4,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A time playing an outdoor game during childhood,child,C,4,no music,8,3,4,7,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,A snow-day (or other weather-related cancellation) in elementary school,child,C,1,no music,9,3,4,3,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A memorable playdate with a childhood friend,child,C,15,no music,10,3,4,6,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,A time going to a museum as a teen,adol,C,13,no music,11,3,4,1,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A time going to a concert in high school,adol,C,14,no music,12,3,2,5,2,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,A moment with your high school girlfriend/boyfriend,adol,C,7,no music,13,3,3,3,2,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,Your first date or first kiss,adol,C,5,no music,14,3,5,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
5,A religious ceremony during your adolescence,adol,C,3,no music,15,3,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Your college graduation,adult,F,Against The Wind,Bob Seger,1,1,6,5,5,n,NA,5,4,1,1,2,2,4,spotify:track:1SWmFiFSIBoDbQJjNKC7SR
6,Moving into your first home after your parents house or dorm,adult,F,Dreams,Fleetwood Mac,2,1,7,4,5,y,1,5,5,1,1,3,2,5,spotify:track:1lbXEepatjRVjoG8pZMtdp
6,Your first formal job interview,adult,F,Hotel California - 2013 Remaster,Eagles,3,1,6,6,7,y,1,5,5,1,1,3,2,4,spotify:track:40riOy7x9W7GXjyGp4pjAv
6,A memorable party in your 20's,adult,F,Don't Go Breaking My Heart - Remastered,Elton John,4,1,5,6,5,n,NA,5,5,1,1,3,2,4,spotify:track:4LTxJnvxbnnDJYygjoSXDp
6,A sporting event or concert in your 20's,adult,F,"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,5,1,7,6,6,y,1,5,5,1,1,3,4,5,spotify:track:2IcqY68BxP1ONPi3ME6aje
6,A time going to a museum as a teen,adol,F,Just My Imagination (Running Away With Me),The Temptations,6,1,7,6,5,n,NA,4,4,1,2,1,1,4,spotify:track:39Bd345OWEhRNyfayhp9gv
6,A time when you drank with friends in junior/high school,adol,F,Joy To The World,Three Dog Night,7,1,7,7,7,y,1,5,5,1,3,1,1,4,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp
6,A friend's birthday party in high school,adol,F,Crocodile Rock - Remastered,Elton John,8,1,6,1,7,y,1,5,5,1,2,3,2,4,spotify:track:0Zqm1DYMWDQYfahtnC0Xvn
6,A time you did a specific chore for your parents,adol,F,Feelin' Stronger Every Day - 2002 Remaster,Chicago,9,1,6,5,5,y,1,5,5,1,2,2,3,4,spotify:track:3hfqqSWS52Vucr4S0mLqUN
6,Going to prom or homecoming dance,adol,F,My Love,Paul McCartney,10,1,5,5,5,n,NA,5,5,1,1,2,2,4,spotify:track:6q9JjGg7puap2DyEqfP31k
6,A memorable playdate with a childhood friend,child,F,Surfin' U.S.A. - Remastered,The Beach Boys,11,1,4,4,4,n,NA,4,4,1,2,1,1,3,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
6,A time with a babysitter you had during childhood,child,F,Crying,Roy Orbison,12,1,4,6,6,n,NA,4,4,1,1,2,1,3,spotify:track:6eLL7QTdMWdhhG4i3jHDR9
6,A time when you watched a movie/tv show with family as a child,child,F,Walk Like a Man,The Four Seasons,13,1,5,5,6,y,1,5,5,1,1,1,2,4,spotify:track:1p9rtS9FiIFUP1BrkKheST
6,Taking your elementary school class picture,child,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,14,1,5,5,5,y,1,5,5,1,3,1,2,4,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
6,A time picking out a favorite piece of clothing/shoes as a child,child,F,"Oh, Pretty Woman",Roy Orbison,15,1,5,7,7,n,NA,4,5,1,1,2,2,4,spotify:track:48i055G1OT5KxGGftwFxWy
6,A day when you helped a friend move residence,adult,U,Wanderin' Fool,David Quinn,1,2,4,5,5,n,NA,NA,1,1,1,1,1,3,NA
6,A time picking up a new hobby in your 20's,adult,U,Let Me Comb Your Hair,Psychic Temple,2,2,4,6,5,n,NA,NA,1,1,1,1,1,3,NA
6,A moment with your best friend in your 20's,adult,U,Golden Ticket,The Bamboos,3,2,4,6,6,n,NA,NA,1,1,1,1,1,3,NA
6,A time cooking in your 20's,adult,U,Summer Breeze,The Sha La Das,4,2,4,5,5,n,NA,NA,1,1,1,1,1,3,NA
6,Your first day at a job after college/high school,adult,U,About a Stranger,Chris Robinson Brotherhood,5,2,4,6,6,n,NA,NA,1,1,1,1,1,3,NA
6,A time trying cigarettes or drugs in high school,adol,U,Take Me Home,Jose James,6,2,4,5,6,n,NA,NA,1,1,1,1,1,3,NA
6,A time breaking the rules of your parents as a teen,adol,U,Road to Carolina,Night Shop,7,2,4,6,7,n,NA,NA,1,1,1,1,1,3,NA
6,A moment with your high school best friend,adol,U,Hold You Back,JC Brooks & The Uptown Sound,8,2,4,6,6,n,NA,NA,1,1,1,1,1,3,NA
6,First time you taught someone younger than you how to do something,adol,U,Packin' Up,Darondo,9,2,4,0,0,n,NA,NA,2,1,1,2,1,3,NA
6,A slumber party in junior/high school,adol,U,Don't Spook the Horses,John Andrews & The Yawns,10,2,4,0,0,n,NA,NA,1,1,1,1,1,3,NA
6,A time playing a game with a sibling in childhood,child,U,Be Thou By My Side,Holy Hive,11,2,4,4,4,n,NA,NA,1,1,1,1,1,3,NA
6,A time playing an outdoor game during childhood,child,U,My Love,Night Shop,12,2,4,5,7,n,NA,NA,1,1,1,1,1,3,NA
6,Your first religious ceremony,child,U,Highway Song,Patty Griffin,13,2,4,5,5,n,NA,NA,1,1,1,1,1,3,NA
6,A time when you played make-believe,child,U,Snakes & Ladders,Humble Pie,14,2,4,0,0,n,NA,NA,1,1,1,1,1,3,NA
6,A trip to the zoo as a child,child,U,My Best Year,The Solids,15,2,4,6,5,n,NA,NA,1,1,1,1,1,3,NA
6,A memorable date in your 20's,adult,C,6,no music,1,3,4,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Your wedding,adult,C,14,no music,2,3,4,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A wedding you attended in your 20's,adult,C,2,no music,3,3,4,5,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,First time voting,adult,C,7,no music,4,3,3,4,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Proposing to/being proposed to by your partner,adult,C,15,no music,5,3,3,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Your first date or first kiss,adol,C,10,no music,6,3,4,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A moment with your high school girlfriend/boyfriend,adol,C,5,no music,7,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A halloween during high school,adol,C,12,no music,8,3,3,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A time going to a movie in junior/high school,adol,C,13,no music,9,3,4,5,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A time going to a concert in high school,adol,C,1,no music,10,3,5,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
6,Getting your first childhood pet,child,C,9,no music,11,3,4,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A night on Halloween in childhood,child,C,4,no music,12,3,3,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,A moment when you played dolls/toys with a friend,child,C,8,no music,13,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,An activity you did in elementary school,child,C,3,no music,14,3,5,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Birth or adoption of your younger sibling,child,C,11,no music,15,3,3,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A moment you acted on a first crush as a teen,adol,C,9,no music,1,1,7,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,First time you taught someone younger than you how to do something,adol,C,15,no music,2,1,4,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A time trying cigarettes or drugs in high school,adol,C,4,no music,3,1,4,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,Going to a wedding as a teenager,adol,C,5,no music,4,1,3,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A trip during high school with friends,adol,C,12,no music,5,1,4,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A cruise or boat trip in your 20's,adult,C,13,no music,6,1,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Your first formal job interview,adult,C,10,no music,7,1,5,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A bachelorette or bachelor party,adult,C,6,no music,8,1,1,5,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A memorable party in your 20's,adult,C,8,no music,9,1,1,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A wedding you attended in your 20's,adult,C,11,no music,10,1,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A (particular) event on the playground,child,C,14,no music,11,1,7,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A time hearing a favorite bedtime story as a child,child,C,3,no music,12,1,6,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A time when you watched a movie/tv show with family as a child,child,C,2,no music,13,1,6,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A time playing an outdoor game during childhood,child,C,7,no music,14,1,4,3,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,A time with a babysitter you had during childhood,child,C,1,no music,15,1,6,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
7,A moment with your high school best friend,adol,F,I Get Around - Remastered,The Beach Boys,1,2,7,7,5,y,1,5,5,1,3,3,2,5,spotify:track:59uVL70mVMC70500N90m0c
7,Going to prom or homecoming dance,adol,F,Hey Jude - Remastered 2009,The Beatles,2,2,4,7,6,n,NA,5,5,1,1,3,3,4,spotify:track:3m7V717IKZqZLW5qUIOxdD
7,Confirmation,adol,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,3,2,6,6,5,y,1,5,5,1,4,3,2,5,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
7,A moment with your high school girlfriend/boyfriend,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,4,2,7,7,6,n,NA,5,5,1,1,3,2,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
7,A moment when a parent comforted you when you were a teenager,adol,F,Windy,The Association,5,2,7,5,6,y,4,5,5,1,1,3,3,5,spotify:track:6RUpOheT93fUdI508K5w6U
7,A sporting event or concert in your 20's,adult,F,"Take Me Home, Country Roads",John Denver,6,2,6,6,6,y,1,5,5,1,1,3,2,5,spotify:track:1YYhDizHx7PnDhAhko6cDS
7,A work-related trip in your 20's,adult,F,Best Thing That Ever Happened to Me,Gladys Knight & the Pips,7,2,4,5,5,n,NA,5,5,1,1,3,3,4,spotify:track:3j3755RU3R30QAD83LbW26
7,A moment on a honeymoon,adult,F,Half-Breed,Cher,8,2,4,0,0,n,NA,5,5,1,1,3,2,5,spotify:track:3rCHt1MhCZ8BHGpSjnB7l2
7,A time cooking in your 20's,adult,F,You Make Me Feel Brand New,The Stylistics,9,2,4,6,5,n,NA,5,5,1,1,3,2,5,spotify:track:00CCi9yHJh7NjXcNT565Ja
7,Your wedding,adult,F,Crocodile Rock - Remastered,Elton John,10,2,7,7,7,y,1,5,5,1,1,3,2,5,spotify:track:0Zqm1DYMWDQYfahtnC0Xvn
7,A memorable playdate with a childhood friend,child,F,(We're Gonna) Rock Around The Clock,Bill Haley,11,2,7,6,4,y,1,4,5,3,3,2,2,5,spotify:track:1uRKT2LRANv4baowBWHfDS
7,A time eating a favorite meal your parents prepared for you as a child,child,F,Don't Be Cruel,Elvis Presley,12,2,7,5,5,y,1,5,5,3,4,3,2,5,spotify:track:4zzXm1QJQXWLyUfFhWZBRg
7,Getting your first childhood pet,child,F,Little Darlin',The Diamonds,13,2,7,0,0,y,0,5,5,1,3,3,2,5,spotify:track:5Y0foNcNg4E4dIzfHcIXce
7,Losing a tooth/a visit from the tooth fairy,child,F,Venus,Frankie Avalon,14,2,6,4,3,y,1,5,5,1,3,3,2,5,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG
7,A moment when you played dolls/toys with a friend,child,F,Mack the Knife,Bobby Darin,15,2,7,0,0,y,0,5,5,3,3,2,2,5,spotify:track:0YTgZJfVLmJ0b8XAMZKRKg
7,Your first date or first kiss,adol,U,Wee Hours >,Rose City Band,1,3,6,7,5,n,NA,NA,1,1,1,1,1,5,NA
7,A visit to vacation home during junior/ high school,adol,U,Let Me Be Your Lovemaker,Humble Pie,2,3,4,7,7,n,NA,NA,1,1,1,1,1,2,NA
7,A time you did a specific chore for your parents,adol,U,Little Bit of Something,Pimps of Joytime,3,3,4,7,7,n,NA,NA,1,1,1,1,1,4,NA
7,A time when you stood up for someone in junior/high school,adol,U,Packin' Up,Darondo,4,3,4,0,0,n,NA,NA,1,1,1,1,1,3,NA
7,A halloween during high school,adol,U,Here with Me Now,Night Shop,5,3,5,6,5,n,NA,NA,1,1,1,1,1,3,NA
7,Moving into your first home after your parents house or dorm,adult,U,Take Me Home,Jose James,6,3,4,7,7,n,NA,NA,1,1,1,1,1,3,NA
7,Your first day at a job after college/high school,adult,U,My Best Year,The Solids,7,3,4,7,7,n,NA,NA,1,1,1,1,1,3,NA
7,A vacation in your 20s,adult,U,Eyes On You,Eli Paperboy Reed,8,3,4,7,7,n,NA,NA,1,1,1,1,1,3,NA
7,Proposing to/being proposed to by your partner,adult,U,Wanderin' Fool,David Quinn,9,3,4,0,0,n,NA,NA,1,1,1,1,1,3,NA
7,A career advancement or promotion in your 20's,adult,U,My Two Feet,Jesse Dee,10,3,6,7,7,n,NA,NA,4,1,1,3,2,4,NA
7,First time you or a friend swore in front of an adult,child,U,Said She Would,Eli Paperboy Reed,11,3,6,5,7,y,1,NA,1,1,1,1,1,4,NA
7,A celebration of your own birthday during childhood,child,U,Highway Song,Patty Griffin,12,3,4,7,7,n,NA,NA,1,1,1,1,1,3,NA
7,Birth or adoption of your younger sibling,child,U,Burning,The Sweet Vandals,13,3,7,7,7,y,1,NA,1,1,1,1,1,4,NA
7,A time playing a game with a sibling in childhood,child,U,My Love,Night Shop,14,3,7,0,0,y,0,NA,1,1,1,1,1,4,NA
7,A time when you played make-believe,child,U,Road to Carolina,Night Shop,15,3,4,0,0,n,NA,NA,1,1,1,1,1,4,NA
8,A particular instance at a summer job in high school,adol,U,Cryin' Shame,David Quinn,1,1,4,6,6,n,NA,NA,2,1,1,1,1,2,NA
8,A moment you acted on a first crush as a teen,adol,U,Grassy Trails,David Quinn,2,1,4,7,5,n,NA,NA,1,1,1,1,1,3,NA
8,A time going to a movie in junior/high school,adol,U,Said She Would,Eli Paperboy Reed,3,1,4,7,7,n,NA,NA,1,1,1,1,1,1,NA
8,A moment with your high school best friend,adol,U,My Best Year,The Solids,4,1,6,7,7,n,NA,NA,1,1,1,1,1,3,NA
8,A religious ceremony during your adolescence,adol,U,Be Thou By My Side,Holy Hive,5,1,6,7,7,y,1,NA,1,1,1,1,1,3,NA
8,A trip out to the see a movie or another performance as a child,child,U,99 Cent Dreams,Eli Paperboy Reed,6,1,5,1,7,y,1,NA,1,1,1,1,1,1,NA
8,A time playing a game with a sibling in childhood,child,U,Road to Carolina,Night Shop,7,1,5,2,7,n,NA,NA,1,1,1,1,1,2,NA
8,A time playing an outdoor game during childhood,child,U,Bummer,Tino Drima,8,1,2,7,6,n,NA,NA,1,1,1,1,1,2,NA
8,Getting your first childhood pet,child,U,Summer Breeze,The Sha La Das,9,1,4,7,6,n,NA,NA,1,1,1,1,1,1,NA
8,A time when you watched a movie/tv show with family as a child,child,U,Take Me Home,Jose James,10,1,5,2,7,n,NA,NA,1,1,1,1,1,2,NA
8,A bachelorette or bachelor party,adult,U,Highway Song,Patty Griffin,11,1,5,6,6,n,NA,NA,1,1,1,1,1,1,NA
8,The day when you/your partner found out you were going to have a child,adult,U,Packin' Up,Darondo,12,1,5,2,6,n,NA,NA,1,1,1,1,1,3,NA
8,Moving into your first home after your parents house or dorm,adult,U,Tryin',Eli Paperboy Reed,13,1,4,7,7,n,NA,NA,1,1,1,1,1,2,NA
8,A sporting event or concert in your 20's,adult,U,Ladies Man,Jose James,14,1,5,7,7,n,NA,NA,1,1,1,1,1,2,NA
8,A moment with your best friend in your 20's,adult,U,Don't Spook the Horses,John Andrews & The Yawns,15,1,5,7,7,n,NA,NA,1,1,1,1,1,1,NA
8,A time trying cigarettes or drugs in high school,adol,F,My Love,Paul McCartney,1,2,7,2,6,y,1,5,5,1,4,2,1,5,spotify:track:6q9JjGg7puap2DyEqfP31k
8,A time breaking the rules of your parents as a teen,adol,F,Crocodile Rock - Remastered,Elton John,2,2,5,2,7,n,NA,5,5,1,1,2,2,3,spotify:track:0Zqm1DYMWDQYfahtnC0Xvn
8,A slumber party in junior/high school,adol,F,American Woman,The Guess Who,3,2,7,1,7,n,NA,5,5,1,5,2,1,5,spotify:track:3LQPTJEqOfljGBxmpgUnoC
8,Going to a wedding as a teenager,adol,F,Joy To The World,Three Dog Night,4,2,5,7,5,y,1,5,5,1,5,3,1,5,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp
8,A moment with your high school girlfriend/boyfriend,adol,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,5,2,7,0,0,y,0,5,5,1,5,5,1,5,spotify:track:0HZlND4giwzgolBpaNIRGV
8,A day going sledding/skiing/snowboarding as a child,child,F,Crying,Roy Orbison,6,2,5,7,6,n,NA,5,5,1,3,1,1,5,spotify:track:6eLL7QTdMWdhhG4i3jHDR9
8,Losing a tooth/a visit from the tooth fairy,child,F,Surfin' U.S.A. - Remastered,The Beach Boys,7,2,5,6,5,n,NA,5,5,1,5,3,1,4,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
8,A snow-day (or other weather-related cancellation) in elementary school,child,F,I Can't Stop Loving You,Ray Charles,8,2,7,6,6,y,1,5,5,5,2,1,1,5,spotify:track:0lKNhJylqHrHdQBzmFN73Y
8,A memorable playdate with a childhood friend,child,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,9,2,7,5,5,y,1,5,5,1,5,3,1,5,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
8,A moment when you realized you were good at something in childhood,child,F,"Oh, Pretty Woman",Roy Orbison,10,2,6,7,6,n,NA,5,5,1,3,1,1,5,spotify:track:48i055G1OT5KxGGftwFxWy
8,A wedding you attended in your 20's,adult,F,One of These Nights - 2013 Remaster,Eagles,11,2,5,2,7,n,NA,5,5,1,1,5,1,5,spotify:track:608xszaAxVh4m7NcKJiAbF
8,Proposing to/being proposed to by your partner,adult,F,Silly Love Songs - Remastered 1993,Wings,12,2,4,7,5,y,1,5,5,1,1,5,1,5,spotify:track:3bC0IKk62yB6TDaratb1s2
8,A memorable party in your 20's,adult,F,Don't Go Breaking My Heart - Remastered,Elton John,13,2,4,0,0,n,NA,5,5,1,1,5,1,5,spotify:track:4LTxJnvxbnnDJYygjoSXDp
8,A memorable date in your 20's,adult,F,You Make Me Feel Like Dancing - Remastered,Leo Sayer,14,2,4,0,0,n,NA,5,3,1,1,1,1,3,spotify:track:6gTrbqZnyljwXdYQTyBkSx
8,Your first day at a job after college/high school,adult,F,Shining Star,"Earth, Wind & Fire",15,2,5,5,7,n,NA,5,3,2,2,1,1,3,spotify:track:0RgcOUQg4qYAEt9RIdf3oB
8,The day when you moved houses during junior/high school,adol,C,10,no music,1,3,6,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
8,A time going to a concert in high school,adol,C,4,no music,2,3,2,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
8,A time you did a specific chore for your parents,adol,C,1,no music,3,3,5,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,A time receving a paycheck for a high school job,adol,C,7,no music,4,3,2,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,A time when you drank with friends in junior/high school,adol,C,2,no music,5,3,4,3,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
8,A time eating a favorite meal your parents prepared for you as a child,child,C,14,no music,6,3,4,4,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,A Valentine's Day memory from elementary school,child,C,15,no music,7,3,4,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
